Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89
200412,2.511,0,0,0,2.511,0,0,0,0,0,2.511,33.19,0,0,0,33.19,0,0,0,0,0,33.19,17.728,13.229,14.687,15.85,17.609,13.161,17.442,12.229,13.394,16.238,17.728,20.156,-999,-999,-999,20.264,-999,-999,-999,-999,-999,20.156,133.905,19.712,18.611,18.295,15.514,70.257,5330.4,5109.047,6168.33,3839.053,19914.799,282.5,75,4935.581,13.036,2.265,10.938,2.633,140,26078.936,2243.144,2797.901,126.142,14.835,-17.887,0.482,-0.088,-0.317,0.026,-999,0.207,0.346,0.305,0.078,-999,-0.404,4.592,9.669,0.149,6.991,9.628,29,2,0
200501,1.194,0,0,0,1.194,0,0,0,0,0,1.194,13.158,0,0,0,13.158,0,0,0,0,0,13.158,15.218,12.169,13.544,11.427,15,13.318,17.042,10.289,13.466,15.531,15.218,16.631,-999,-999,-999,16.285,-999,-999,-999,-999,-999,16.631,138.266,20.095,18.27,17.929,15.353,69.819,4421.155,3761.962,5280.65,3022.885,16060.858,287.5,65,4953.709,9.502,3.145,6.104,3.123,143,25838.709,2060.979,2521.3,101.022,-0.525,-0.655,0.093,-0.09,-0.455,-0.402,0.194,-0.194,-0.035,-0.419,0.045,-999,-2.512,3.14,18.077,0.952,9.884,10.889,23,8,0
200502,11.59,3.168,3.837,0.304,6.465,0,0.669,0,2.039,0.669,6.465,182.427,38.663,46.519,3.206,119.042,0,7.856,0,32.193,7.856,119.042,14.031,13.508,14.269,11.783,14.227,13.735,16.858,-999,12.676,16.858,14.44,16.793,15.464,16.079,12.777,18.326,-999,18.29,-999,16.295,18.29,18.172,92.387,20.259,18.838,17.719,17.238,72.313,5582.899,5307.208,4748.07,2789.564,17999.82,272.5,72.5,5021.429,5.41,2.556,5.78,2.891,147.5,25817.965,2080.59,2528.245,119.132,-8.285,14.818,-0.315,-0.004,-0.567,0.032,-0.317,-0.465,-0.159,-0.27,0.355,-999,-4.237,2.04,10.78,-1.81,7.409,10.864,16,12,0
200503,28.647,8.144,18.777,0.303,9.036,0,5.761,4.198,1.965,10.933,9.036,522.888,126.625,340.945,3.102,172.417,0,127.133,73.7,29.911,219.106,172.417,14.805,13.498,14.524,12.388,14.925,11.537,15.522,15.585,12.677,15.522,16.107,18.413,16.86,18.188,12.833,18.715,-999,19.722,19.206,16.027,19.473,20.053,93.525,17.887,19.453,19.722,17.883,72.917,5203.122,4701.681,4597.267,3389.288,17424.465,97.5,77.5,5022.387,12.224,5.054,13.23,4.003,142,26049.807,2251.087,2879.579,127.459,-22.761,0.8,-0.671,0.235,0.278,0.148,0.156,0.244,-999,-0.013,-0.201,-999,-3.001,3.298,4.413,2.397,8.205,7.059,11,20,0
200504,29.018,9.455,18.471,0.377,8.445,0.599,6.289,2.199,2.85,9.316,9.044,484.555,152.752,305.563,4.411,150.644,8.234,116.627,28.183,50.583,158.475,158.878,14.36,14.01,13.681,13.386,15.998,15.836,14.925,11.038,14.487,13.382,16.269,18.489,18.624,17.884,16.009,20.625,18.084,19.278,13.885,19.221,17.243,20.294,90.55,16.667,18.97,15.223,12.941,62.22,3448.487,3065.827,2255.366,1978.934,10463.889,72.5,72.5,5128.533,12.817,3.25,13.88,2.849,159,26903.266,2352.133,3049.56,146.808,-2.165,1.469,-0.095,0.294,0.377,0.002,0.13,-0.036,-999,0.044,0.056,-999,-2.318,4.217,6.356,1.659,9.157,7.294,30,0,0
200505,23.924,13.887,20.698,0,4.319,0,1.947,4.045,0.972,7.256,4.319,387.781,259.371,356.307,0,55.295,0,25.311,58.255,13.374,105.85,55.295,16.756,17.602,16.776,15.603,15.784,16.686,14.729,15.841,15.295,15.648,17.168,21.026,23.207,21.691,-999,19.115,-999,18.77,19.453,18.184,19.592,19.886,108.546,16.519,19.737,16.145,13.099,63.95,2248.795,2673.273,1749.284,1920.336,8410.2,12.5,75,5307.419,9.67,2.676,7.654,1.872,137.5,27459.387,2369.391,3123.88,116.675,-12.341,-2.897,-0.549,0.529,-0.044,-0.132,-0.037,-0.516,-999,-0.444,-0.283,-999,-3.137,3.08,4.67,3.907,7.493,6.959,31,0,0
200506,45.341,17.262,34.049,0,7.813,4.618,8.855,6.833,0,17.302,12.431,1016.6,455.858,811.333,0,157.508,86.329,181.41,147.327,0,369.693,243.837,22.832,21.331,21.218,24.703,21.982,29.374,23.271,18.373,13.011,21.043,25.688,29.209,29.611,29.184,-999,25.667,33.111,30.462,26.537,-999,28.718,29.61,123.42,17.618,19.234,16.436,14.697,66.006,1931.866,2292.942,2518.641,1649.865,8163.797,295,65,5371.9,9.16,1.75,8.789,1.576,161,27870.332,2480.425,3334.04,98.076,-2.719,-17.018,-0.311,0.138,-0.266,0.255,0.242,0.197,-999,-0.425,-0.209,-999,-5.083,0.845,-1.96,5.323,8.295,6.442,30,0,0
200507,73.669,21.948,51.873,0,7.875,14.345,17.147,11.221,0.139,30.641,22.748,2376.806,832.352,1907.778,0,153.984,368.844,620.402,393.913,1.641,1105.266,534.842,28.605,27.205,27.506,28.896,26.469,30.886,29.448,25.497,26.094,27.678,30.043,37.068,35.715,37.816,-999,30.84,38.342,40.064,39.733,28.489,39.586,36.041,118.151,14.472,15.75,14.424,14.078,57.159,1356.402,1811.068,2127.611,1429.052,6552.211,67.5,85,5425.645,6.74,0.948,6.391,0.658,144,28544.516,2571.641,3480.798,91.957,-0.672,-4.094,-0.186,0.31,0.438,-0.44,-0.075,-0.188,-999,0.167,0.14,-999,-6.097,-0.397,2.627,4.06,9.431,8.349,31,0,0
200508,67.299,20.869,48.768,0,7.749,11.159,15.803,10.5,0,28.539,19.46,1850.653,708.097,1563.188,0,142.139,195.634,489.311,317.438,0,876.49,345.725,28.803,27.538,29.249,26.882,28.537,27.255,29.094,32.998,26.113,30.636,28.153,36.298,35.605,38.066,-999,33.322,33.544,39.508,41.576,-999,40.131,33.77,126.971,15.967,15.213,15.213,13.051,57.829,1927.387,1833.185,2528.271,1894.988,7966.765,40,85,5407.452,9.125,3.167,8.955,2.343,169,28555.096,2561.138,3448.939,95.833,-1.956,0.579,-0.094,0.21,0.203,0.072,-0.166,-0.266,-999,0.177,-0.078,-0.212,-6.401,-0.72,-6.228,3.302,7.603,7.168,31,0,0
200509,64.726,17.441,42.903,0.069,11.083,10.514,14.584,9.397,1.652,26.165,22.065,1622.379,484.591,1165.422,0.717,295.242,173.685,411.929,236.976,25.047,697.25,480.673,28.074,24.935,26.661,-999,29.235,28.764,28.563,28.283,27.159,28.144,29.791,34.275,32.134,34.647,28.255,33.675,32.751,37.379,36.472,30.375,36.938,34.326,95.517,16.448,16.433,16.148,11.654,59.015,2742.563,3280.558,3325.526,2654.276,11674.537,55,82.5,5216.633,11.988,2.435,11.509,2.078,135.5,28051.234,2621.2,3508.147,111.848,10.812,6.808,0.091,0.183,0.524,0.289,-0.56,-0.27,-999,0.423,-0.365,0.212,-8.063,-1.343,-1.078,2.994,8.051,7.097,30,0,0
200510,22.608,7.04,11.878,0.072,7.326,2.502,1.077,3.337,2.167,4.838,10.163,408.09,127.404,202.622,0.799,154.32,36.659,13.331,54.899,32.868,75.217,197.484,24.789,20.34,21.954,22.5,23.5,29.905,23.665,25.21,21.198,24.835,28.059,28.139,24.182,25.546,23.409,26.419,32.745,25.168,29.148,24.602,27.762,31.407,99.175,17.74,19.167,17.62,12.641,65.289,4760.675,5133.208,3729.089,2650.654,15809.328,102.5,82.5,5113.968,14.005,4.159,16.755,3.974,133.5,27312.805,2489.053,3257.226,137.018,-1.531,-0.122,-0.114,0.204,0.222,0.397,-0.456,-0.29,-999,0.131,0.046,-999,-9.346,-1.933,3.368,3.463,8.519,6.727,30,1,0
200511,9.114,2.208,2.208,0,6.831,0,0,0,0.957,0,6.831,145.97,27.294,27.294,0,117.92,0,0,0,13.119,0,117.92,18.578,18.022,18.022,17.653,18.973,17.513,19.708,11.697,18.38,16.404,18.885,21.361,20.018,20.018,-999,22.209,-999,-999,-999,20.521,-999,22.175,107.176,18.194,19.012,17.971,13.699,67.199,4496.967,4196.771,4508.492,2513.016,15362.658,247.5,82.5,5116.367,10.81,3.65,10.205,4.628,134,26537.166,2300.305,2901.913,133.501,6.408,-9.114,-0.18,-0.154,-0.013,-0.523,0.242,-0.327,-999,-0.19,0.134,-999,-8.962,-1.707,9.084,1.958,8.5,9.213,26,4,0
200512,5.857,0,0,0,4.972,0.663,0,0,0,0,5.857,99.807,0,0,0,86.743,9.101,0,0,0,0,99.807,17.264,13.594,14.669,14.951,16.861,17.942,17.456,12.88,16.996,15.51,17.264,19.93,-999,-999,-999,18.727,20.063,-999,-999,-999,-999,19.93,125.973,18.619,19.565,18.776,16.1,71.338,3996.043,5513.824,4976.977,2598.594,16684.09,287.5,70,5039.484,6.417,3.019,4.362,2.811,147,25886.678,2215.455,2760.882,105.28,-26.255,-28.523,-0.199,0.312,-0.276,-0.646,-999,-0.564,-0.218,-0.272,0.407,-999,-8.172,-1.398,13.326,3.88,10.267,9.762,17,14,0
200601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.351,13.298,15.837,15.198,15.387,19.848,18.049,23.445,15.458,18.885,17.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,19.878,18.648,12.72,69.581,5247.049,5418.462,5308.184,2058.218,17551.754,280,75,4945.516,8.312,5.252,9.818,4.13,145,25860.871,2188.862,2639.52,140.091,3.447,5.825,0.278,-0.129,-0.059,0.185,-0.331,0.144,-0.136,-0.619,0.646,-999,-8.311,-2.86,23.774,4.075,12.123,9.186,14,17,0
200602,4.816,0.076,2,0,2.816,0,1.924,0,0,1.924,2.816,66.751,0.77,25.304,0,41.447,0,24.534,0,0,24.534,41.447,17.329,12.5,17.171,14.099,17.396,11.5,17.596,17.52,13.293,17.596,17.475,19.581,12.732,18.881,-999,20.241,-999,19.44,-999,-999,19.44,20.227,125.503,19.657,19.184,19.717,18.78,75.363,5959.044,5415.725,5571.092,3361.087,19809.26,152.5,60,5029.571,10.368,3.77,11.921,3.618,138,25833.037,2265.211,2832.373,121.245,11.931,-5.442,-0.307,0.083,-0.12,0.599,0.111,-0.223,0.207,-0.029,-0.035,-999,-5.301,-1.975,17.043,3.51,10.811,8.954,11,17,0
200603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.964,12.562,13.245,11.502,14.393,10.979,14.608,10.877,14.059,14.011,12.923,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,18.255,19.127,20.04,18.957,74.297,5237.168,4295.572,3387.703,3581.296,16052.532,130,62.5,5103.839,13.638,2.912,14.053,2.603,138.5,26074.098,2212.906,2809.462,108.739,-5.491,7.435,-0.903,0.017,-0.446,0.46,0.265,0.328,-999,-0.78,-0.231,-999,-2.283,-1.6,16.819,3.267,10.257,9.139,27,4,0
200604,5.48,0.747,1.911,0,3.793,0,1.164,0,0.745,1.164,3.793,81.011,8.074,24.24,0,59.224,0,16.167,0,10.02,16.167,59.224,16.928,15.198,17.468,15.062,16.334,16.506,20.117,11.301,15.956,20.117,16.334,19.391,16.155,18.971,-999,19.541,-999,23.196,-999,18.779,23.196,19.541,111.945,17.611,18.479,14.259,13.712,62.481,3280.799,3608.763,2655.182,2057.594,11329.923,297.5,72.5,5116.3,12.328,4.115,12.426,4.213,128.5,26826.035,2316.535,3007.817,116.016,4.722,2.895,0.072,0.264,0.291,0.122,-0.253,-0.148,-999,-0.495,0.266,-999,0.991,0.342,12.203,4.473,9.126,7.266,29,1,0
200605,27.117,13.585,22.854,0.139,4.737,0,4.914,3.608,0.147,9.642,4.737,468.976,277.372,404.381,1.606,79.15,0,65.433,49.793,1.717,133.704,79.15,17.841,17.636,16.911,26.069,20.75,17.13,17.061,15.075,18.103,16.206,20.84,22.139,23.468,21.411,28.374,24.82,-999,19.966,18.574,20.519,19.506,24.665,119.389,17.014,18.382,15.694,14.995,64.359,2911.342,2434.218,1796.383,1975.236,8865.904,122.5,80,5264.677,11.769,2.377,12.391,2.737,141.5,27558.676,2487.056,3301.158,118.884,2.89,20.652,-0.303,-0.153,0.161,-0.035,-0.096,-0.194,-999,-0.098,-0.028,-999,2.95,1.417,4.527,2.615,7.352,5.953,31,0,0
200606,53.889,18.872,38.789,0,8.088,7.69,10.757,7.796,0.293,20.5,16.055,1198.327,539.244,966.835,0,153.521,118.215,214.853,175.271,3.546,445.935,276.628,24.746,23.651,24.103,23.608,22.023,26.869,24.76,24.365,19.127,24.411,25.352,30.479,31.801,31.693,-999,25.832,30.486,31.535,31.575,20.948,31.519,28.932,117.296,15.516,18.997,13.883,10.351,57.208,1713.448,2263.849,2425.217,1631.348,7837.658,287.5,87.5,5317.5,7.019,1.366,6.023,1.015,122.5,28223.268,2516.357,3369.638,107.079,9.17,6.661,0.478,-0.424,0.063,-0.323,-0.047,-0.505,-999,0.204,0.095,-999,4.268,2.564,0.112,3.909,8.948,8.046,30,0,0
200607,76.852,23.046,53.342,0,9.788,13.997,16.897,11.718,0,31.075,24.399,2593.819,808.688,1990.652,0,260.079,381.074,625.989,483.459,0,1212.872,664.403,29.421,26.332,28.889,31.229,28.104,30.734,31.769,30.781,28.112,31.053,30.079,37.382,34.939,38.23,-999,32.789,38.084,41.166,41.67,-999,41.106,36.27,123.441,16.438,17.018,14.553,12.324,58.617,1305.091,1886.47,2293.216,1591.326,6875.317,332.5,87.5,5439.581,6.852,3.267,5.699,3.141,153,28371.227,2585.585,3518.589,80.007,0.623,7.354,0.177,0.442,0.441,-0.42,0.028,0.015,-999,0.291,-0.221,-999,4.8,3.434,-2.657,1.419,7.173,6.419,31,0,0
200608,55.432,21.615,47.453,0,1.242,7.68,15.128,9.049,0.397,26.663,8.922,1615.381,707.769,1533.999,0,16.402,118.332,499.394,276.008,4.92,854.442,134.733,28.393,26.239,27.296,32.157,32.121,30.106,30.366,25.177,31.148,28.105,30.626,36.931,36.673,37.892,-999,34.645,34.773,39.423,38.225,33.426,39.053,34.74,114.965,15.268,13.529,15.473,15.062,57.911,2179.58,1956.645,2319.615,1679.095,7956.712,357.5,90,5263.581,9.42,2.835,11.017,2.915,111.5,28575.904,2608.83,3562.811,79.793,0.114,-18.742,-0.179,-0.47,0.064,-0.184,-0.174,-0.396,-999,0.326,0.261,-0.236,4.174,4.175,-1.739,0.968,7.469,7.903,31,0,0
200609,39.528,15.713,35.595,0,2.548,2.324,10.479,8.059,0,20.456,4.872,944.455,411.739,894.796,0,47.027,33.105,242.241,206.035,0,500.541,80.132,25.901,23.1,24.609,25.443,30.891,25.25,24.977,27.176,24.013,25.842,29.674,32.073,30.564,31.842,-999,31.913,28.971,31.205,35.485,-999,32.928,32.854,147.246,16.074,16.307,16.634,13.56,60.952,3196.842,2677.672,2842.478,2387.005,10803.096,112.5,82.5,5198.5,12.843,2.53,14.115,0.835,129.5,28241.066,2592.091,3463.828,112.509,2.795,-2.623,-0.443,-0.049,0.352,0.127,-0.108,0.072,-999,0.538,-0.057,0.227,4.292,5.47,-2.107,1.852,8.181,7.611,30,0,0
200610,30.062,10.286,21.995,0.215,6.919,0,6.32,4.589,2.833,12.078,6.919,530.356,183.475,365.764,2.701,146.455,0,105.098,65.272,47.637,188.256,146.455,21.638,18.96,20.383,22.5,22.751,17.774,21.634,21.422,21.078,21.436,24.866,25.899,24.186,24.907,25.861,25.87,-999,25.912,24.9,25.086,25.413,28.736,96.469,18.27,18.098,19.336,16.279,70.008,5030.099,4246.026,3796.195,3047.029,15696.171,105,72.5,5147.548,17.99,3.345,19.775,3.577,140,27478.484,2507.041,3325.323,146.223,-4.622,12.566,-0.779,-0.069,0.359,-0.185,0.41,-0.19,-999,-0.448,0.276,-999,2.2,5.218,-4.565,-0.905,5.223,6.38,31,0,0
200611,5.596,0,0,0,5.596,0,0,0,0.223,0,5.596,104.985,0,0,0,104.985,0,0,0,2.499,0,104.985,18.692,14.912,16.184,14.59,18.577,19.398,18.879,15.1,17.211,17.295,18.692,22.471,-999,-999,-999,22.455,-999,-999,-999,18.72,-999,22.471,117.451,18.917,19.876,17.344,16.609,70.719,4321.99,3729.634,4791.966,3529.521,15913.843,295,82.5,5061.567,12.619,3.994,10.603,4.734,130,26541.066,2302.461,2946.235,128.422,10.575,2.357,0.019,-0.358,0.327,-0.565,0.05,-0.228,-999,-0.305,-0.111,-999,2.451,5.571,2.513,-0.323,6.113,5.919,30,0,0
200612,22.856,5.188,8.529,2.912,9.09,1.814,3.34,0,0.149,3.34,11.268,439.705,67.201,114.762,39.254,247.543,29.305,47.561,0,1.602,47.561,283.959,18.254,14.513,16.913,16.126,18.577,20.898,21.529,15.557,15.699,21.529,20.343,21.084,16.555,18.999,18.713,22.469,23.428,23.885,-999,17.683,23.885,24.315,89.132,18.91,19.722,19.127,14.425,70.211,5581.467,6966.997,5620.786,3481.159,21071.393,252.5,85,4969.129,16.091,3.588,14.917,3.143,147.5,26071.355,2256.102,2805.963,157.864,14.839,3.912,0.613,0.468,0.261,0.56,-999,0.617,0.229,0.375,-0.044,-999,0.034,4.9,7.507,2.026,9.192,9.009,19,12,0
200701,22.238,5.368,8.221,3.147,9.893,0,2.853,0,1.656,2.853,9.893,404.348,70.286,116.551,46.252,228.276,0,46.265,0,22.589,46.265,228.276,15.532,12.309,14.651,15.107,16.012,14.924,20.116,10.912,14.284,20.116,16.882,18.719,14.846,17.32,18.03,19.869,-999,23.092,-999,16.81,23.092,20.995,88.878,17.732,18.241,18.723,15.364,68.339,4477.322,5356.483,5411.158,3977.052,18736.896,275,85,4987.871,16.152,3.819,13.073,4.453,155.5,25910.711,2160.578,2671.898,158.522,20.546,-1.078,0.223,0.228,0.476,0.551,-0.304,0.173,0.132,0.289,-0.595,-999,-1.562,3.79,14.47,1.515,10.598,9.622,24,7,0
200702,7.124,0.227,7.124,0,0,0,4.251,2.278,0,6.898,0,123.658,2.319,123.658,0,0,0,72.151,41.436,0,121.338,0,17.138,12.5,17.138,10.906,13.088,11.325,16.909,19.393,11.587,17.771,12.543,20.2,12.752,20.2,-999,-999,-999,20.176,23.075,-999,21.216,-999,0,19.821,20.04,20.04,19.015,76.782,6454.8,4710.998,5964.082,3859.376,20433.828,110,67.5,4996.071,16.107,4.108,17.907,3.874,146.5,25933.393,2072.494,2631.168,67.571,-3.884,-2.577,-0.56,-0.063,0.658,0.023,0.292,-0.037,-0.018,-0.695,0.111,-999,-3.117,2.319,10.841,2.896,11.019,9.09,21,7,0
200703,2.558,2.333,2.333,0,0.224,0,0,0,0.075,0,0.224,32.116,29.8,29.8,0,2.316,0,0,0,0.76,0,2.316,14.296,14.163,14.163,14.147,15,12.108,15.778,12.535,15,14.869,15,15.769,15.863,15.863,-999,15.264,-999,-999,-999,15.145,-999,15.264,120.784,19.022,19.455,17.926,15.107,69.742,4641.763,4580.145,5344.4,2601.457,16734.523,275,75,4972.968,9.12,3.721,9.456,4.323,141.5,26352.613,2218.356,2784.284,120.013,12.308,-5.413,0.486,-0.142,0.182,-0.278,-0.388,0.015,-999,0.248,0.174,-999,-2.401,2.985,15.766,2.917,10.598,8.481,26,5,0
200704,21.337,7.525,13.086,0,8.424,0.213,3.977,1.208,0.9,5.788,8.852,319.105,112.119,181.694,0,142.235,2.407,51.083,13.737,12.046,72.92,147.429,15.728,13.854,14.144,12.637,16.309,22.823,15.264,13.182,14.791,14.399,18.481,18.814,17.269,17.139,-999,19.681,23.973,18.209,14.676,17.093,16.963,21.855,108.795,15.287,19.562,18.143,12.348,63.621,2794.537,3882.769,2897.011,2339.134,11609.573,22.5,82.5,5087.067,10.613,3.357,9.871,2.228,152.5,26616,2410.66,3173.397,121.112,-10.969,-14.271,0.053,0.306,-0.201,-0.508,0.102,0.408,-999,-0.066,-0.442,-999,-1.257,4.509,10.592,4.412,9.71,6.293,19,11,0
200705,30.063,13.183,22.666,0,7.992,0.074,4.029,4.707,0.899,9.856,8.065,570.803,305.418,457.13,0,134.357,0.855,57.783,79.766,11.033,160.068,135.212,17.068,17.605,16.673,14.599,16.767,17.5,16.01,15.222,14.454,15.622,18.043,21.69,23.293,21.63,-999,21.071,18.891,18.799,20.948,17.549,19.89,22.024,111.515,16.769,18.977,15.312,13.357,62.693,3071.105,2578.57,2900.964,2287.974,10572.305,285,72.5,5227.936,13.979,3.901,13.744,4.504,144.5,27523.807,2477.376,3318.095,105.285,7.362,-0.722,0.196,-0.142,0.33,-0.179,-0.14,0.179,-999,0.176,-0.022,-999,-1.626,4.389,3.631,3.542,8.687,6.873,29,2,0
200706,48.217,16.681,35.756,0,4.824,8.441,9.383,8.524,0,19.658,13.543,1067.634,443.175,864.191,0,70.987,172.231,181.729,208.503,0,438.609,248.1,23.803,22.457,22.503,25.724,20.63,28.333,22.282,23.069,16.595,22.487,25.614,29.355,29.566,29.51,-999,23.937,32.512,28.353,31.279,-999,29.436,29.226,121.695,16.231,19.331,16.176,16.088,65.904,2066.183,2007.142,1886.945,1711.5,7471.119,275,65,5438.367,10.405,2.504,11.08,2.099,157,28066.768,2512.809,3374.527,98.81,-1.716,-15.047,-0.557,0.083,0.105,0.141,0.212,-0.055,-999,-0.266,-0.216,-999,-3.91,2.233,7.239,6.364,10.037,8.563,28,2,0
200707,65.253,19.107,45.638,0,8.604,11.289,14.634,10.367,0.421,27.295,20.433,2018.156,620.357,1549.605,0,174.578,322.684,449.1,421.552,5.544,960.252,514.711,28.535,26.606,28.476,31.031,24.705,30.654,29.55,31.549,24.828,30.02,28.536,35.727,34.871,37.281,-999,28.724,36.511,38.639,40.763,28.05,39.386,33.615,117.01,15.474,18.565,15.098,16.076,63.486,1531.326,1596.226,1928.619,1911.914,6803.062,105,80,5462.968,7.771,2.655,6.486,2.331,148,28395.773,2537.431,3429.247,88.438,-6.355,-31.233,-0.445,0.339,0.052,-0.089,0.28,0.01,-999,-0.286,0.058,-999,-7.02,-1.178,-0.114,4.867,8.448,7.891,31,0,0
200708,60.93,17.255,42.136,0,7.964,11.091,13.745,9.703,0,25.63,19.523,1764.017,523.253,1367.818,0,178.13,247.144,488.026,311.387,0,865.164,436.267,30.362,26.192,29.153,32.597,32.189,31.736,31.336,31.987,30.412,31.904,31.866,37.304,34.453,37.663,-999,36.855,36.986,40.136,40.897,-999,40.465,36.718,123.048,14.171,16.427,15.527,12.045,56.689,1976.165,1799.196,2385.47,1876.368,7834.636,45,82.5,5386.677,10.129,3.445,10.106,2.994,166,28352.064,2589.569,3524.483,84.029,-2.51,1.609,-0.334,0.597,0.151,0.017,-0.197,-0.194,-999,0.463,-0.066,-0.4,-7.012,-1.037,-2.11,4.884,9.482,9.379,31,0,0
200709,43.022,13.423,31.948,0,6.525,5.205,11.921,5.612,0,18.888,12.064,963.776,358.634,746.283,0,142.24,110.809,256.74,111.702,0,396.608,258.112,27.781,23.592,24.999,23.257,31.852,33.632,28.78,22.394,23.71,25.983,32.786,33.83,30.405,32.225,-999,35.079,38.509,36.777,29.099,-999,33.516,36.943,129.539,15.589,16.39,15.661,13.375,59.445,2703.334,3290.912,3452.652,2467.025,11612.209,2.5,85,5290.2,13.377,1.828,13.401,1.893,170,27911.398,2551.397,3408.633,96.871,3.401,3.205,0.256,0.428,-0.127,0.29,-0.181,-0.151,-999,0.138,-0.176,-0.05,-8.603,-1.701,4.662,4.663,11.196,9.997,30,0,0
200710,12.696,1.824,2.784,0,6.24,3.624,0.96,0,0.072,0.96,10.136,228.605,22.073,33.453,0,123.924,68.178,11.379,0,0.722,11.379,198.221,26.632,19.604,23.074,20.607,25.6,29.032,27.845,19.293,-999,27.845,28.146,29.164,21.602,24.591,-999,28.174,32.6,29.448,-999,22.545,29.448,31.4,126.648,18.09,19.767,17.775,12.056,65.907,4494.187,5125.051,4168.766,2385.868,15745.572,115,77.5,5148.419,12.523,3.85,13.886,5.148,142,27373.031,2474.033,3207.749,119.649,1.4,-6.17,0.116,0.12,0.034,0.153,-0.526,-0.326,-999,-0.084,-0.103,-999,-10.11,-2.381,3.831,3.682,8.655,7.919,29,2,0
200711,4.509,0,0.146,0,4.363,0,0.146,0,0,0.146,4.363,90.777,0,1.489,0,89.288,0,1.489,0,0,1.489,89.288,22.984,16.643,20,17.348,22.148,21.873,20,14.887,18.301,20,23.356,25.776,-999,20.663,-999,24.806,-999,20.663,-999,-999,20.663,26.377,137.205,18.345,19.291,17.518,15.679,69.053,4921.429,5161.335,4889.322,3270.479,17796.449,275,75,5031.3,13.899,3.004,14.241,3.18,141,26430,2359.099,3055.655,106.931,-9.24,-12.47,-0.019,0.165,-0.404,-0.139,0.23,-0.181,-999,-0.244,-0.274,-999,-7.077,-1.045,17.088,1.897,11.157,10.652,23,7,0
200712,4.326,0,0.506,0,3.82,0,0.506,0,0,0.506,3.82,62.834,0,5.669,0,57.165,0,5.669,0,0,5.669,57.165,19.052,15.198,20.812,15.411,17.4,20.525,20.812,17.28,15.979,20.812,18.682,21.552,-999,22.292,-999,20.01,-999,22.292,-999,-999,22.292,21.358,125.189,20.095,19.548,19.933,14.367,71.97,5486.436,5311.954,6165.11,2785.224,19211.416,287.5,70,4997.161,11.532,3.296,12.391,2.024,143.5,26052.969,2195.901,2701.508,115.74,15.44,25.556,0.145,-0.003,0.046,0.114,-999,0.07,0.315,-0.054,0.059,-999,-6.039,-1.75,17.921,6.082,11.579,10.168,18,13,0
200801,0.964,0,0,0,0.964,0,0,0,0,0,0.964,11.661,0,0,0,11.661,0,0,0,0,0,11.661,17.355,13.064,16.395,13.184,17.355,-999,18.606,17.635,15.666,18.476,17.355,18.676,-999,-999,-999,18.676,-999,-999,-999,-999,-999,18.676,123.01,20.259,18.798,19.283,15.478,71.792,5219.276,5533.255,5650.139,2844.486,18712.93,185,85,4955.839,9.942,4.437,7.855,5.156,149,25583.322,2020.006,2437.138,101.248,16.812,16.27,0.288,-0.43,-0.047,0.225,-0.486,0.151,-0.112,0.054,0.135,-999,-6.474,-2.863,22.363,2.8,12.507,10.588,25,6,0
200802,0.45,0.45,0.45,0,0,0,0,0,0,0,0,4.836,4.836,4.836,0,0,0,0,0,0,0,0,14.339,14.339,14.339,14.317,14.477,15.265,18.857,23.722,13.481,19.273,14.721,15.43,15.43,15.43,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,19.346,19.555,15.663,72.848,6188.511,5891.674,6600.203,3615.53,21703.439,280,70,4962.448,13.438,2.71,12.042,2.221,150.5,25759.518,2036.204,2510.306,91.879,5.223,13.437,0.199,0.02,0.111,0.011,0.059,0.171,0.19,0.121,-0.09,-999,-5.593,-3.723,25.422,6.467,12.185,8.9,17,12,0
